applicant_id,gender,applicant_age,caste_category,annual_income,scheme_category,project_cost,requested_loan,promoter_contrib_pct,education_level,has_vocational_training,experience_years,has_clean_credit,has_valid_caste_cert,has_valid_income_cert,debt_to_income_ratio,approval_score,approved
APP_2981,Male,26,SC,130900.0,sanitation,398000.0,390000.0,2.0,Graduate,1,0,1,1,1,0.522,83.1,1
APP_2982,Male,35,SC,102300.0,term_loan,1714000.0,1543000.0,10.0,Secondary (10th),0,3,1,1,1,3.499,63.6,1
APP_2983,Male,31,OBC,115400.0,education,460000.0,414000.0,0.0,Secondary (10th),0,3,1,1,1,0.629,5.0,0
APP_2984,Female,38,SC,117400.0,green_energy,479000.0,431000.0,10.0,Higher Secondary (12th),0,1,1,1,1,0.644,66.1,1
APP_2985,Female,39,SC,83900.0,micro_finance,37500.0,35600.0,5.0,Secondary (10th),0,0,1,1,1,0.155,91.7,1
APP_2986,Female,27,SC,167900.0,education,2494000.0,2245000.0,0.0,Primary (1-8),1,1,1,1,0,2.344,6.7,0
APP_2987,Male,28,SC,210600.0,term_loan,1942000.0,1748000.0,5.0,Primary (1-8),1,0,1,1,1,1.926,66.3,1
APP_2988,Male,44,SC,241700.0,micro_finance,43500.0,39200.0,0.0,Graduate,1,0,0,1,1,0.059,62.1,1
APP_2989,Female,32,SC,215500.0,green_energy,1176000.0,1117000.0,5.0,Primary (1-8),0,4,1,1,1,0.909,64.8,1
APP_2990,Female,45,SC,251300.0,education,1592000.0,1433000.0,0.0,Primary (1-8),1,11,1,1,1,1.0,71.1,1
APP_2991,Female,38,SC,162600.0,green_energy,603000.0,573000.0,5.0,Primary (1-8),0,2,1,1,1,0.618,74.5,1
APP_2992,Female,24,SC,215300.0,term_loan,1565000.0,1408000.0,10.0,Graduate,1,3,1,1,1,1.517,73.2,1
APP_2993,Female,39,OBC,259200.0,micro_finance,112700.0,107100.0,2.0,Secondary (10th),0,3,0,1,1,0.151,5.0,0
APP_2994,Female,45,SC,218100.0,micro_finance,80300.0,72300.0,10.0,Secondary (10th),1,1,0,1,1,0.121,74.0,1
APP_2995,Female,49,SC,223900.0,education,1079000.0,971000.0,10.0,No Formal Education,0,3,0,1,1,0.76,21.4,0
APP_2996,Female,29,SC,625800.0,micro_finance,116500.0,110700.0,2.0,Higher Secondary (12th),1,3,1,1,1,0.065,61.6,0
APP_2997,Male,47,SC,177100.0,term_loan,3975000.0,3578000.0,15.0,Graduate,1,0,1,1,0,4.687,5.0,0
APP_2998,Male,33,SC,207300.0,education,2445000.0,2200000.0,5.0,Secondary (10th),0,7,1,1,1,1.86,52.7,1
APP_2999,Female,40,SC,133600.0,sanitation,1288000.0,1224000.0,5.0,No Formal Education,0,2,1,1,1,1.606,68.2,1
APP_3000,Male,24,ST,221300.0,sanitation,1746000.0,1711000.0,2.0,Higher Secondary (12th),0,5,1,1,0,1.355,5.0,0
APP_3001,Male,37,SC,111700.0,education,1737000.0,1563000.0,5.0,Graduate,1,8,1,1,1,2.453,65.7,1
APP_3002,Male,34,SC,130200.0,education,1274000.0,1147000.0,10.0,Post Graduate / Professional,1,3,1,1,1,1.544,70.5,1
APP_3003,Male,29,OBC,171300.0,education,2203000.0,1983000.0,5.0,Primary (1-8),0,3,1,1,1,2.029,5.0,0
APP_3004,Male,33,SC,168700.0,term_loan,2770000.0,2493000.0,10.0,Higher Secondary (12th),1,0,1,1,1,3.428,59.3,1
APP_3005,Male,29,SC,281400.0,sanitation,1028000.0,925000.0,10.0,Secondary (10th),1,1,1,1,1,0.576,86.4,1
APP_3006,Female,27,SC,93200.0,sanitation,1608000.0,1576000.0,2.0,No Formal Education,0,2,1,1,1,2.964,64.0,1
APP_3007,Male,36,SC,120800.0,education,2415000.0,2174000.0,10.0,Primary (1-8),0,3,1,1,1,3.155,53.6,1
APP_3008,Female,48,Safai Karamchari / Dependent,294600.0,green_energy,879000.0,791000.0,10.0,Secondary (10th),0,1,1,1,1,0.471,99.0,1
APP_3009,Male,30,SC,656300.0,education,2202000.0,1982000.0,10.0,Primary (1-8),0,2,1,1,1,0.529,42.5,0
APP_3010,Female,44,SC,148700.0,micro_finance,124100.0,117900.0,2.0,Secondary (10th),0,1,0,1,1,0.289,70.7,1
APP_3011,Female,36,SC,275900.0,education,1811000.0,1630000.0,10.0,Higher Secondary (12th),0,0,1,1,1,1.036,65.5,1
APP_3012,Male,44,Safai Karamchari / Dependent,121300.0,sanitation,229000.0,218000.0,5.0,No Formal Education,1,6,1,1,1,0.315,99.0,1
APP_3013,Male,21,Safai Karamchari / Dependent,212200.0,micro_finance,32400.0,29200.0,2.0,Secondary (10th),0,0,1,1,1,0.05,99.0,1
APP_3014,Female,32,SC,452600.0,micro_finance,73700.0,66300.0,10.0,Graduate,1,4,1,1,1,0.053,64.9,0
APP_3015,Female,32,SC,341100.0,micro_finance,127700.0,121300.0,2.0,Secondary (10th),1,0,1,1,1,0.13,53.8,0
APP_3016,Other,42,SC,80400.0,green_energy,921000.0,829000.0,10.0,Secondary (10th),0,5,1,1,1,1.808,60.2,1
APP_3017,Female,35,ST,267600.0,green_energy,599000.0,509000.0,15.0,Primary (1-8),1,2,1,1,1,0.333,52.9,0
APP_3018,Female,43,Safai Karamchari / Dependent,119300.0,green_energy,1435000.0,1363000.0,5.0,Secondary (10th),0,1,1,1,1,2.003,71.5,1
APP_3019,Male,27,SC,580200.0,green_energy,602000.0,572000.0,5.0,No Formal Education,1,1,1,1,1,0.173,46.8,0
APP_3020,Male,37,SC,246300.0,green_energy,159000.0,135000.0,15.0,Secondary (10th),1,1,1,1,1,0.096,99.0,1
APP_3021,Male,51,Safai Karamchari / Dependent,136000.0,green_energy,1011000.0,859000.0,15.0,Higher Secondary (12th),1,0,1,1,0,1.107,12.7,0
APP_3022,Female,49,SC,172100.0,green_energy,407000.0,387000.0,5.0,Secondary (10th),0,7,1,1,1,0.394,99.0,1
APP_3023,Male,47,SC,637800.0,green_energy,1433000.0,1290000.0,10.0,Secondary (10th),0,0,0,1,1,0.355,10.6,0
APP_3024,Female,27,SC,175400.0,sanitation,1058000.0,1005000.0,5.0,Primary (1-8),0,9,1,1,1,1.004,72.3,1
APP_3025,Female,42,SC,356300.0,micro_finance,55400.0,52600.0,5.0,Secondary (10th),0,0,0,1,1,0.054,17.1,0
APP_3026,Other,52,SC,282700.0,green_energy,1111000.0,1000000.0,10.0,Graduate,1,5,1,1,1,0.62,62.0,1
APP_3027,Female,31,Safai Karamchari / Dependent,169300.0,sanitation,662000.0,596000.0,10.0,Higher Secondary (12th),0,6,1,1,1,0.617,78.7,1
APP_3028,Female,18,SC,98800.0,education,2074000.0,1867000.0,5.0,Graduate,1,1,1,1,1,3.313,76.8,1
APP_3029,Male,48,OBC,261100.0,green_energy,932000.0,839000.0,10.0,Primary (1-8),0,1,1,1,1,0.563,27.8,0
APP_3030,Male,47,SC,140300.0,green_energy,1215000.0,1033000.0,15.0,Primary (1-8),0,4,1,1,1,1.291,64.7,1
APP_3031,Female,18,Safai Karamchari / Dependent,62100.0,micro_finance,80500.0,76500.0,2.0,Secondary (10th),0,0,1,1,1,0.45,94.5,1
APP_3032,Male,43,ST,381300.0,education,851000.0,766000.0,10.0,Secondary (10th),1,1,1,1,1,0.352,5.0,0
APP_3033,Male,30,SC,120500.0,education,667000.0,600000.0,10.0,Secondary (10th),0,2,1,1,1,0.873,61.2,1
APP_3034,Male,34,SC,286200.0,term_loan,3806000.0,3425000.0,10.0,Graduate,1,0,1,1,1,2.776,54.6,1
APP_3035,Male,46,SC,660700.0,green_energy,1484000.0,1336000.0,10.0,Higher Secondary (12th),1,5,1,1,1,0.354,49.8,0
APP_3036,Female,18,SC,133000.0,term_loan,3023000.0,2721000.0,5.0,Secondary (10th),0,2,1,1,1,4.746,74.7,1
APP_3037,Male,44,SC,381200.0,term_loan,370000.0,333000.0,10.0,Post Graduate / Professional,1,2,1,1,1,0.203,99.0,1
APP_3038,Male,22,Safai Karamchari / Dependent,63100.0,sanitation,1823000.0,1787000.0,2.0,Higher Secondary (12th),0,5,1,1,1,4.965,63.1,1
APP_3039,Female,24,SC,285700.0,sanitation,1722000.0,1550000.0,10.0,Post Graduate / Professional,1,5,1,1,1,0.951,75.6,1
APP_3040,Female,25,SC,602400.0,education,1592000.0,1433000.0,0.0,Higher Secondary (12th),1,2,0,1,1,0.417,8.3,0
APP_3041,Female,28,SC,100900.0,green_energy,1387000.0,1318000.0,5.0,Secondary (10th),0,1,1,1,1,2.29,59.3,1
APP_3042,Female,45,ST,528800.0,sanitation,1582000.0,1424000.0,10.0,Post Graduate / Professional,1,2,1,0,1,0.472,5.0,0
APP_3043,Female,29,Safai Karamchari / Dependent,314500.0,term_loan,1493000.0,1344000.0,10.0,Higher Secondary (12th),0,2,1,1,1,0.991,72.2,1
APP_3044,Male,36,SC,93500.0,term_loan,2297000.0,2067000.0,5.0,Higher Secondary (12th),1,2,1,1,0,5.129,6.8,0
APP_3045,Male,36,Safai Karamchari / Dependent,255000.0,education,1114000.0,1003000.0,10.0,Graduate,1,8,1,1,1,0.69,75.7,1
APP_3046,Male,30,OBC,116700.0,sanitation,1135000.0,1022000.0,10.0,Higher Secondary (12th),1,7,1,1,1,1.535,5.0,0
APP_3047,Female,32,SC,104200.0,term_loan,1814000.0,1633000.0,20.0,Secondary (10th),0,2,1,1,1,3.636,67.9,1
APP_3048,Female,34,SC,100600.0,green_energy,893000.0,759000.0,15.0,Higher Secondary (12th),0,1,1,1,1,1.323,60.0,1
APP_3049,Male,55,Safai Karamchari / Dependent,85500.0,sanitation,715000.0,644000.0,10.0,Secondary (10th),0,7,1,0,1,1.32,5.2,0
APP_3050,Male,27,SC,290300.0,micro_finance,83900.0,75500.0,5.0,No Formal Education,1,5,1,1,1,0.095,99.0,1
APP_3051,Female,18,OBC,175900.0,green_energy,937000.0,796000.0,15.0,No Formal Education,0,0,1,0,1,0.793,5.0,0
APP_3052,Female,41,SC,79300.0,green_energy,304000.0,274000.0,10.0,Secondary (10th),1,0,1,1,1,0.606,72.0,1
APP_3053,Female,37,SC,103400.0,sanitation,1901000.0,1711000.0,10.0,Graduate,1,8,1,1,1,2.901,76.6,1
APP_3054,Male,38,SC,270500.0,term_loan,1459000.0,1313000.0,5.0,No Formal Education,0,1,1,1,1,1.126,53.7,1
APP_3055,Male,28,SC,204200.0,sanitation,384000.0,376000.0,2.0,Primary (1-8),0,0,1,1,1,0.323,90.4,1
APP_3056,Female,30,SC,247800.0,sanitation,1047000.0,1026000.0,2.0,No Formal Education,1,1,1,1,1,0.726,73.6,1
APP_3057,Female,39,Safai Karamchari / Dependent,147200.0,green_energy,784000.0,666000.0,15.0,Higher Secondary (12th),0,0,1,1,1,0.793,65.8,1
APP_3058,Male,29,Safai Karamchari / Dependent,287000.0,micro_finance,135300.0,121800.0,5.0,Graduate,1,2,0,1,1,0.155,73.9,1
APP_3059,Male,21,Safai Karamchari / Dependent,132900.0,sanitation,1886000.0,1848000.0,2.0,Primary (1-8),0,11,1,1,1,2.438,57.5,1
APP_3060,Male,32,SC,505600.0,sanitation,1366000.0,1298000.0,5.0,Secondary (10th),0,1,1,1,1,0.45,30.2,0
APP_3061,Male,30,OBC,265100.0,education,2094000.0,1885000.0,0.0,Secondary (10th),1,0,1,1,1,1.246,5.0,0
APP_3062,Female,39,SC,181900.0,green_energy,972000.0,923000.0,5.0,Primary (1-8),0,2,1,1,1,0.89,75.1,1
APP_3063,Female,22,ST,299200.0,education,1751000.0,1576000.0,10.0,No Formal Education,1,2,1,1,1,0.923,17.6,0
APP_3064,Other,18,SC,124600.0,education,1202000.0,1082000.0,10.0,Graduate,1,10,1,1,0,1.522,13.8,0
APP_3065,Male,38,SC,167200.0,sanitation,1838000.0,1746000.0,5.0,Graduate,1,0,1,1,1,1.831,65.8,1
APP_3066,Male,33,OBC,194900.0,education,149000.0,134000.0,5.0,Primary (1-8),0,0,1,1,1,0.121,30.1,0
APP_3067,Female,18,SC,290300.0,micro_finance,31300.0,29700.0,2.0,Secondary (10th),0,3,1,1,1,0.037,99.0,1
APP_3068,Male,32,Safai Karamchari / Dependent,259800.0,term_loan,1423000.0,1281000.0,5.0,Higher Secondary (12th),0,1,1,1,1,1.144,57.8,1
APP_3069,Female,42,General,145900.0,sanitation,1781000.0,1692000.0,5.0,Primary (1-8),0,0,1,0,1,2.033,5.0,0
APP_3070,Female,34,SC,113600.0,education,546000.0,491000.0,10.0,Higher Secondary (12th),1,1,1,1,1,0.758,72.6,1
APP_3071,Male,28,Safai Karamchari / Dependent,210200.0,green_energy,939000.0,845000.0,10.0,No Formal Education,0,15,0,1,1,0.705,32.1,0
APP_3072,Male,34,SC,67500.0,education,1931000.0,1738000.0,0.0,Secondary (10th),0,2,1,1,1,4.514,53.4,1
APP_3073,Female,19,General,80800.0,education,848000.0,763000.0,5.0,Secondary (10th),0,4,1,0,1,1.655,22.2,0
APP_3074,Female,40,SC,66900.0,green_energy,498000.0,473000.0,5.0,Secondary (10th),0,0,1,1,1,1.239,58.8,1
APP_3075,Female,21,SC,163600.0,micro_finance,22400.0,21300.0,2.0,Graduate,1,6,0,1,1,0.048,76.8,1
APP_3076,Female,34,SC,207700.0,micro_finance,90800.0,86300.0,2.0,Graduate,1,1,1,1,1,0.152,99.0,1
APP_3077,Male,41,OBC,247600.0,micro_finance,119300.0,107400.0,0.0,Secondary (10th),1,2,0,1,1,0.158,5.0,0
APP_3078,Female,32,SC,131500.0,micro_finance,25500.0,24200.0,2.0,Secondary (10th),0,4,1,1,1,0.067,99.0,1
APP_3079,Male,59,SC,205500.0,education,235000.0,212000.0,10.0,Secondary (10th),0,1,1,1,1,0.181,83.0,1
APP_3080,Male,19,Safai Karamchari / Dependent,119700.0,micro_finance,126000.0,113400.0,5.0,Primary (1-8),0,4,0,1,1,0.346,60.5,1
APP_3081,Male,32,SC,137000.0,sanitation,875000.0,788000.0,10.0,Secondary (10th),0,0,0,1,1,1.008,22.2,0
APP_3082,Male,61,ST,98800.0,education,350000.0,315000.0,5.0,Primary (1-8),0,0,1,1,1,0.559,23.7,0
APP_3083,Female,37,SC,155300.0,sanitation,1810000.0,1720000.0,5.0,Secondary (10th),0,2,1,1,1,1.942,71.5,1
APP_3084,Female,44,SC,60200.0,education,1637000.0,1473000.0,5.0,Graduate,1,2,1,1,1,4.289,75.7,1
APP_3085,Female,32,SC,297200.0,micro_finance,20700.0,18600.0,10.0,Higher Secondary (12th),0,3,1,1,1,0.023,96.3,1
APP_3086,Male,43,SC,73300.0,term_loan,2439000.0,2195000.0,20.0,Secondary (10th),1,0,1,1,1,6.947,69.2,1
APP_3087,Male,25,Safai Karamchari / Dependent,224400.0,sanitation,973000.0,924000.0,5.0,Primary (1-8),1,0,1,1,1,0.722,71.3,1
APP_3088,Male,18,SC,632000.0,sanitation,1364000.0,1296000.0,5.0,Primary (1-8),1,3,1,1,1,0.359,55.4,0
APP_3089,Female,32,SC,60700.0,green_energy,467000.0,397000.0,15.0,Secondary (10th),1,0,1,1,1,1.147,65.8,1
APP_3090,Male,34,SC,152800.0,term_loan,618000.0,556000.0,20.0,Primary (1-8),0,4,1,1,1,0.844,61.3,1
APP_3091,Male,28,Safai Karamchari / Dependent,595300.0,micro_finance,92000.0,82800.0,10.0,Higher Secondary (12th),0,13,1,1,1,0.051,51.6,0
APP_3092,Female,28,SC,227700.0,micro_finance,32000.0,30400.0,0.0,Post Graduate / Professional,1,3,1,1,1,0.049,99.0,1
APP_3093,Male,18,SC,188000.0,education,1548000.0,1393000.0,0.0,Primary (1-8),0,0,1,1,1,1.299,51.5,1
APP_3094,Male,24,SC,132900.0,sanitation,593000.0,563000.0,5.0,Secondary (10th),0,0,1,1,1,0.743,59.1,1
APP_3095,Male,40,SC,116700.0,micro_finance,73500.0,66200.0,0.0,Higher Secondary (12th),0,1,1,1,1,0.207,98.9,1
APP_3096,Male,22,SC,156400.0,term_loan,3342000.0,3008000.0,20.0,Secondary (10th),0,3,1,1,1,4.462,57.0,1
APP_3097,Male,20,ST,128800.0,term_loan,3972000.0,3575000.0,10.0,Higher Secondary (12th),1,2,1,1,0,6.439,5.0,0
APP_3098,Male,40,SC,272600.0,green_energy,387000.0,348000.0,10.0,Primary (1-8),1,2,1,1,1,0.224,99.0,1
APP_3099,Female,18,SC,210300.0,green_energy,288000.0,274000.0,5.0,Primary (1-8),1,0,1,1,1,0.228,99.0,1
APP_3100,Female,36,SC,135200.0,green_energy,877000.0,745000.0,15.0,Secondary (10th),0,0,1,1,1,0.966,60.6,1
APP_3101,Male,25,SC,189900.0,sanitation,1024000.0,922000.0,10.0,Graduate,1,1,1,1,1,0.851,69.9,1
APP_3102,Male,18,SC,611800.0,education,1791000.0,1612000.0,10.0,Primary (1-8),0,0,1,1,1,0.462,27.4,0
APP_3103,Female,43,SC,150500.0,term_loan,3756000.0,3380000.0,10.0,Secondary (10th),1,3,1,1,1,5.21,68.7,1
APP_3104,Female,30,SC,87400.0,green_energy,1090000.0,981000.0,10.0,Higher Secondary (12th),0,0,1,1,1,1.968,54.0,1
APP_3105,Male,32,Safai Karamchari / Dependent,128400.0,sanitation,1267000.0,1140000.0,10.0,Higher Secondary (12th),1,0,0,1,1,1.556,36.1,0
APP_3106,Female,28,ST,297100.0,micro_finance,62700.0,59600.0,0.0,Secondary (10th),0,3,1,0,0,0.073,5.0,0
APP_3107,Female,21,SC,265000.0,green_energy,1318000.0,1186000.0,10.0,Secondary (10th),1,4,0,1,1,0.785,46.1,1
APP_3108,Female,19,OBC,167700.0,sanitation,438000.0,416000.0,5.0,Primary (1-8),0,3,1,1,1,0.435,39.9,0
APP_3109,Female,34,SC,510200.0,sanitation,1411000.0,1270000.0,10.0,Higher Secondary (12th),0,2,1,1,0,0.436,37.9,0
APP_3110,Female,40,SC,179900.0,micro_finance,71100.0,64000.0,10.0,Secondary (10th),0,7,1,1,1,0.13,99.0,1
APP_3111,Female,21,SC,78500.0,term_loan,2514000.0,2263000.0,15.0,Primary (1-8),1,1,1,1,1,6.688,67.6,1
APP_3112,Female,18,SC,239900.0,micro_finance,64600.0,61400.0,5.0,Secondary (10th),1,8,1,0,1,0.093,53.2,1
APP_3113,Male,21,Safai Karamchari / Dependent,264100.0,sanitation,1998000.0,1958000.0,2.0,Higher Secondary (12th),1,1,0,1,1,1.3,22.8,0
APP_3114,Female,38,SC,228100.0,micro_finance,42100.0,40000.0,0.0,Higher Secondary (12th),0,3,0,1,1,0.064,73.0,1
APP_3115,Male,43,ST,228800.0,green_energy,396000.0,376000.0,5.0,Secondary (10th),1,0,1,1,1,0.288,39.3,0
APP_3116,Female,34,SC,245400.0,education,689000.0,620000.0,0.0,No Formal Education,1,1,1,1,1,0.443,99.0,1
APP_3117,Male,52,SC,246000.0,green_energy,989000.0,841000.0,15.0,Secondary (10th),0,0,1,1,1,0.599,84.8,1
APP_3118,Female,32,SC,195000.0,green_energy,1161000.0,987000.0,15.0,Graduate,1,1,1,1,1,0.887,75.3,1
APP_3119,Male,32,Safai Karamchari / Dependent,156100.0,education,236000.0,212000.0,0.0,Primary (1-8),0,2,1,1,1,0.238,97.5,1
APP_3120,Female,49,SC,293900.0,term_loan,2869000.0,2582000.0,10.0,Secondary (10th),0,1,1,1,0,2.038,5.0,0
APP_3121,Male,34,SC,233200.0,micro_finance,117300.0,105600.0,0.0,Secondary (10th),0,5,1,1,1,0.165,97.3,1
APP_3122,Female,31,SC,134400.0,micro_finance,52200.0,49600.0,5.0,Higher Secondary (12th),0,1,1,1,0,0.135,43.5,0
APP_3123,Female,43,SC,240900.0,micro_finance,20900.0,19900.0,5.0,Secondary (10th),1,0,0,1,1,0.03,76.0,1
APP_3124,Female,39,SC,297500.0,sanitation,115000.0,104000.0,10.0,Primary (1-8),1,2,1,1,1,0.061,99.0,1
APP_3125,Male,35,SC,259400.0,micro_finance,36100.0,32500.0,5.0,Post Graduate / Professional,1,10,1,1,1,0.046,99.0,1
APP_3126,Male,18,SC,76900.0,green_energy,1018000.0,916000.0,10.0,Secondary (10th),0,3,1,1,0,2.088,5.0,0
APP_3127,Male,36,SC,230700.0,micro_finance,71900.0,64700.0,10.0,Secondary (10th),0,6,1,1,1,0.102,95.5,1
APP_3128,Male,25,SC,257500.0,micro_finance,113900.0,102500.0,2.0,Higher Secondary (12th),1,5,1,1,1,0.145,98.0,1
APP_3129,Female,32,SC,60500.0,term_loan,1785000.0,1606000.0,10.0,Secondary (10th),1,2,1,1,1,6.158,72.3,1
APP_3130,Male,49,SC,110100.0,sanitation,805000.0,724000.0,10.0,Secondary (10th),0,1,1,1,1,1.153,57.2,1
APP_3131,Male,46,SC,194900.0,education,1009000.0,908000.0,10.0,Graduate,1,2,1,1,1,0.817,76.0,1
APP_3132,Male,22,SC,641000.0,micro_finance,96000.0,86400.0,5.0,Higher Secondary (12th),0,0,0,1,1,0.049,8.9,0
APP_3133,Male,31,Safai Karamchari / Dependent,290400.0,term_loan,1241000.0,1117000.0,10.0,Secondary (10th),1,2,1,1,1,0.892,73.0,1
APP_3134,Female,38,SC,69000.0,green_energy,949000.0,807000.0,15.0,Secondary (10th),1,5,1,1,1,2.05,79.2,1
APP_3135,Male,24,SC,150500.0,education,2410000.0,2169000.0,5.0,Secondary (10th),0,1,1,1,1,2.526,46.4,1
APP_3136,Female,35,ST,269300.0,micro_finance,124000.0,111600.0,10.0,Secondary (10th),1,0,1,1,1,0.151,50.1,0
APP_3137,Male,40,SC,251100.0,micro_finance,134100.0,120700.0,10.0,Primary (1-8),1,4,1,1,1,0.175,99.0,1
APP_3138,Male,32,SC,161400.0,micro_finance,22400.0,20200.0,0.0,Secondary (10th),0,3,1,1,1,0.046,98.0,1
APP_3139,Female,53,SC,544300.0,term_loan,2613000.0,2352000.0,20.0,Secondary (10th),1,2,0,1,1,1.002,5.0,0
APP_3140,Male,34,Safai Karamchari / Dependent,229800.0,micro_finance,114900.0,103400.0,2.0,Secondary (10th),1,2,1,1,1,0.164,99.0,1
APP_3141,Male,39,SC,228700.0,term_loan,2413000.0,2172000.0,15.0,Graduate,1,3,0,1,1,2.203,36.0,0
APP_3142,Male,37,ST,471100.0,term_loan,814000.0,733000.0,20.0,Graduate,1,2,0,1,1,0.361,9.0,0
APP_3143,Male,33,SC,239700.0,term_loan,3459000.0,3113000.0,5.0,Higher Secondary (12th),1,2,1,1,1,3.013,65.1,1
APP_3144,Female,38,SC,165400.0,micro_finance,89400.0,84900.0,5.0,No Formal Education,0,0,1,1,1,0.187,99.0,1
APP_3145,Male,36,SC,583200.0,sanitation,973000.0,876000.0,10.0,Secondary (10th),0,4,0,1,1,0.263,5.0,0
APP_3146,Male,36,Safai Karamchari / Dependent,133000.0,micro_finance,53800.0,48400.0,5.0,Secondary (10th),0,3,1,1,1,0.133,99.0,1
APP_3147,Male,34,SC,113400.0,micro_finance,72800.0,65500.0,10.0,No Formal Education,0,3,1,1,1,0.211,94.8,1
APP_3148,Male,48,SC,484400.0,micro_finance,126300.0,113700.0,2.0,Higher Secondary (12th),0,2,1,1,1,0.086,37.2,0
APP_3149,Male,38,SC,521700.0,education,2225000.0,2002000.0,5.0,Graduate,1,7,1,1,1,0.673,15.8,0
APP_3150,Male,25,SC,635700.0,education,1805000.0,1624000.0,0.0,Secondary (10th),0,3,1,1,1,0.448,32.6,0
APP_3151,Male,31,Safai Karamchari / Dependent,171800.0,micro_finance,86900.0,78200.0,5.0,No Formal Education,0,3,1,1,1,0.166,99.0,1
APP_3152,Female,38,SC,131500.0,education,264000.0,238000.0,5.0,Higher Secondary (12th),0,1,1,1,1,0.317,97.1,1
APP_3153,Male,28,SC,595400.0,micro_finance,115600.0,104000.0,5.0,Secondary (10th),0,0,1,1,1,0.064,34.9,0
APP_3154,Female,32,General,217100.0,education,1103000.0,993000.0,0.0,Secondary (10th),1,0,1,1,0,0.802,5.0,0
APP_3155,Other,18,SC,568400.0,green_energy,168000.0,160000.0,5.0,Primary (1-8),1,4,0,1,1,0.049,14.3,0
APP_3156,Male,33,SC,146800.0,term_loan,1772000.0,1595000.0,5.0,Higher Secondary (12th),0,6,1,1,1,2.521,62.2,1
APP_3157,Other,23,SC,272800.0,education,1296000.0,1166000.0,10.0,Post Graduate / Professional,1,4,1,1,1,0.749,68.1,1
APP_3158,Female,53,SC,214300.0,education,1648000.0,1483000.0,10.0,Secondary (10th),1,7,1,1,1,1.213,76.0,1
APP_3159,Male,42,SC,237700.0,green_energy,1111000.0,1000000.0,10.0,Secondary (10th),0,4,1,1,1,0.737,59.3,1
APP_3160,Female,56,SC,115600.0,micro_finance,107600.0,102200.0,2.0,Secondary (10th),0,1,1,1,1,0.323,96.6,1
APP_3161,Male,33,SC,326800.0,term_loan,361000.0,325000.0,5.0,Primary (1-8),1,3,1,1,1,0.231,99.0,1
APP_3162,Male,18,SC,81700.0,green_energy,763000.0,649000.0,15.0,Secondary (10th),1,2,1,1,1,1.393,64.1,1
APP_3163,Female,27,SC,64000.0,micro_finance,127700.0,121300.0,2.0,Graduate,1,4,1,1,1,0.692,67.4,1
APP_3164,Male,21,Safai Karamchari / Dependent,266300.0,micro_finance,69600.0,62600.0,10.0,Secondary (10th),1,1,1,1,1,0.086,99.0,1
APP_3165,Male,27,SC,149700.0,sanitation,608000.0,578000.0,5.0,Higher Secondary (12th),0,0,1,1,1,0.677,55.8,1
APP_3166,Male,41,SC,88500.0,sanitation,1146000.0,1089000.0,5.0,Secondary (10th),0,4,1,1,1,2.157,64.1,1
APP_3167,Male,31,OBC,150000.0,micro_finance,63300.0,57000.0,0.0,Secondary (10th),1,3,1,1,1,0.139,52.3,0
APP_3168,Male,34,SC,197300.0,micro_finance,85700.0,77100.0,0.0,Higher Secondary (12th),0,5,0,1,1,0.143,57.9,1
APP_3169,Female,18,SC,255900.0,green_energy,571000.0,542000.0,5.0,Primary (1-8),0,1,1,1,1,0.371,99.0,1
APP_3170,Male,46,Safai Karamchari / Dependent,75200.0,micro_finance,57700.0,51900.0,10.0,Graduate,1,7,0,1,1,0.252,85.1,1
APP_3171,Female,44,SC,147000.0,term_loan,3419000.0,3077000.0,5.0,Secondary (10th),1,2,1,1,1,4.856,71.5,1
APP_3172,Male,34,SC,71400.0,green_energy,1500000.0,1275000.0,15.0,Secondary (10th),0,2,1,1,1,3.13,65.1,1
APP_3173,Male,47,Safai Karamchari / Dependent,252100.0,green_energy,589000.0,530000.0,10.0,Primary (1-8),0,11,0,1,1,0.369,75.4,1
APP_3174,Male,34,ST,141900.0,green_energy,224000.0,202000.0,10.0,Higher Secondary (12th),0,3,0,0,1,0.25,8.6,0
APP_3175,Male,25,Safai Karamchari / Dependent,452200.0,micro_finance,93900.0,84500.0,0.0,No Formal Education,0,5,1,1,1,0.068,47.8,0
APP_3176,Female,26,SC,89600.0,term_loan,2212000.0,1991000.0,20.0,Graduate,1,1,1,1,1,5.155,75.5,1
APP_3177,Male,30,SC,151400.0,education,1576000.0,1418000.0,5.0,Post Graduate / Professional,1,3,1,1,1,1.642,69.7,1
APP_3178,Male,35,SC,93400.0,micro_finance,116000.0,104400.0,5.0,Secondary (10th),0,1,1,1,1,0.408,87.3,1
APP_3179,Female,24,SC,171200.0,term_loan,3404000.0,3064000.0,15.0,Higher Secondary (12th),0,1,1,1,1,4.152,69.5,1
APP_3180,Female,21,SC,104700.0,micro_finance,106100.0,100800.0,0.0,Secondary (10th),0,0,0,1,1,0.351,69.7,1
APP_3181,Male,34,OBC,253400.0,term_loan,319000.0,287000.0,5.0,Primary (1-8),0,5,1,1,1,0.263,37.6,0
APP_3182,Male,44,SC,459700.0,education,2451000.0,2206000.0,5.0,No Formal Education,0,0,1,1,1,0.841,5.0,0
